EELSMODEL report file
Wed 6. Feb 10:41:15 2008
FILENAME of HL spectrum:C:/EELSMODELoriginal/Examples/fittertest/uncorrelated_1e3.dm3
NAME of HL spectrum:C:/EELSMODELoriginal/Examples/fittertest/uncorrelated_1e3.dm3 [199]
Detector used:ideal detector
Detector gain:1.00000000e+000
Detector correlation factor:1.00000000e+000

List of components and their parameters
FITTER settings were

FITTERTYPE:Levenberg Marquardt
FRACTION:1.00000000e-003
MAXSTEP:1.00000000e+099
MINSTEP:1.00000000e-099
TOLERANCE:1.00000000e-010
USEGRADIENTS:0
Lorentz: Emax	free/locked	sigma 	Lorentz: FWHM	free/locked	sigma 	Lorentz: Height	free/locked	sigma 	Line: A	free/locked	sigma 	Line: B	free/locked	sigma 	goodness_of_fit	LRtestconfidence	
1.27038218e+002	free	1.#QNAN000e+000	9.91507227e+000	free	1.#QNAN000e+000	3.24135142e+003	free	1.#QNAN000e+000	8.07259792e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.601610e-001	The model is accepted at a confidence level of: 66.402427 percent
1.26954515e+002	free	1.#QNAN000e+000	9.89046772e+000	free	1.#QNAN000e+000	3.27207211e+003	free	1.#QNAN000e+000	8.05285478e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.236746e-001	The model is accepted at a confidence level of: 80.224787 percent
1.27018571e+002	free	1.#QNAN000e+000	9.96966386e+000	free	1.#QNAN000e+000	3.23564728e+003	free	1.#QNAN000e+000	8.08657815e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.040718e+000	The model is accepted at a confidence level of: 31.539888 percent
1.26963803e+002	free	1.#QNAN000e+000	9.96521809e+000	free	1.#QNAN000e+000	3.20439775e+003	free	1.#QNAN000e+000	8.10027050e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.923946e-001	The model is accepted at a confidence level of: 52.227656 percent
1.26975535e+002	free	1.#QNAN000e+000	9.88885439e+000	free	1.#QNAN000e+000	3.24832995e+003	free	1.#QNAN000e+000	8.07510533e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.343211e-001	The model is accepted at a confidence level of: 97.402512 percent
1.27028990e+002	free	1.#QNAN000e+000	9.94422788e+000	free	1.#QNAN000e+000	3.22021514e+003	free	1.#QNAN000e+000	8.08989770e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.047686e+000	The model is accepted at a confidence level of: 28.890574 percent
1.27004034e+002	free	1.#QNAN000e+000	1.00629028e+001	free	1.#QNAN000e+000	3.23403927e+003	free	1.#QNAN000e+000	8.08284675e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.052309e+000	The model is accepted at a confidence level of: 27.198854 percent
1.27014005e+002	free	1.#QNAN000e+000	9.98628535e+000	free	1.#QNAN000e+000	3.22941369e+003	free	1.#QNAN000e+000	8.09775256e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.052363e-001	The model is accepted at a confidence level of: 85.754784 percent
1.26919392e+002	free	1.#QNAN000e+000	9.83328959e+000	free	1.#QNAN000e+000	3.26663349e+003	free	1.#QNAN000e+000	8.06521558e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.186837e+000	The model is accepted at a confidence level of: 2.229488 percent
1.27008255e+002	free	1.#QNAN000e+000	1.00343417e+001	free	1.#QNAN000e+000	3.18941434e+003	free	1.#QNAN000e+000	8.07170135e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.053110e+000	The model is accepted at a confidence level of: 26.911466 percent
1.26951456e+002	free	1.#QNAN000e+000	9.94631498e+000	free	1.#QNAN000e+000	3.26701984e+003	free	1.#QNAN000e+000	8.05692072e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.643468e-001	The model is accepted at a confidence level of: 64.627123 percent
1.26999892e+002	free	1.#QNAN000e+000	9.99367283e+000	free	1.#QNAN000e+000	3.21793211e+003	free	1.#QNAN000e+000	8.04861769e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.134610e+000	The model is accepted at a confidence level of: 6.977819 percent
1.26950993e+002	free	1.#QNAN000e+000	9.87666329e+000	free	1.#QNAN000e+000	3.24639141e+003	free	1.#QNAN000e+000	8.06778067e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.112274e+000	The model is accepted at a confidence level of: 10.649154 percent
1.27025203e+002	free	1.#QNAN000e+000	9.90313773e+000	free	1.#QNAN000e+000	3.23791544e+003	free	1.#QNAN000e+000	8.05181306e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.288304e+000	The model is accepted at a confidence level of: 0.135906 percent
1.26962480e+002	free	1.#QNAN000e+000	1.00315535e+001	free	1.#QNAN000e+000	3.23354466e+003	free	1.#QNAN000e+000	8.02194471e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.055814e+000	The model is accepted at a confidence level of: 25.953474 percent
1.27010498e+002	free	1.#QNAN000e+000	1.01758924e+001	free	1.#QNAN000e+000	3.19948105e+003	free	1.#QNAN000e+000	8.03856103e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.094753e+000	The model is accepted at a confidence level of: 14.429462 percent
1.26935685e+002	free	1.#QNAN000e+000	1.00700262e+001	free	1.#QNAN000e+000	3.22747166e+003	free	1.#QNAN000e+000	8.05733560e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.090745e+000	The model is accepted at a confidence level of: 15.414612 percent
1.26990586e+002	free	1.#QNAN000e+000	1.00631634e+001	free	1.#QNAN000e+000	3.18651626e+003	free	1.#QNAN000e+000	8.04906388e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.018777e+000	The model is accepted at a confidence level of: 40.550479 percent
1.26958874e+002	free	1.#QNAN000e+000	9.87363986e+000	free	1.#QNAN000e+000	3.25251904e+003	free	1.#QNAN000e+000	8.08879460e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.645598e-001	The model is accepted at a confidence level of: 64.536051 percent
1.27014384e+002	free	1.#QNAN000e+000	9.98891772e+000	free	1.#QNAN000e+000	3.26695888e+003	free	1.#QNAN000e+000	8.08794126e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.077423e+000	The model is accepted at a confidence level of: 19.021225 percent
1.26937257e+002	free	1.#QNAN000e+000	9.96395592e+000	free	1.#QNAN000e+000	3.20995111e+003	free	1.#QNAN000e+000	8.02602346e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.472108e-001	The model is accepted at a confidence level of: 71.684127 percent
1.26993433e+002	free	1.#QNAN000e+000	9.88792280e+000	free	1.#QNAN000e+000	3.28114934e+003	free	1.#QNAN000e+000	8.04578106e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.036302e+000	The model is accepted at a confidence level of: 33.277128 percent
1.26985076e+002	free	1.#QNAN000e+000	9.90595122e+000	free	1.#QNAN000e+000	3.29601063e+003	free	1.#QNAN000e+000	8.12539434e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.994907e-001	The model is accepted at a confidence level of: 49.043222 percent
1.26992754e+002	free	1.#QNAN000e+000	9.91072277e+000	free	1.#QNAN000e+000	3.29024368e+003	free	1.#QNAN000e+000	8.07938177e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.038298e+000	The model is accepted at a confidence level of: 32.486617 percent
1.27004981e+002	free	1.#QNAN000e+000	9.88749102e+000	free	1.#QNAN000e+000	3.24963522e+003	free	1.#QNAN000e+000	8.08677870e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.953591e-001	The model is accepted at a confidence level of: 50.896040 percent
1.27001473e+002	free	1.#QNAN000e+000	1.00759238e+001	free	1.#QNAN000e+000	3.20444791e+003	free	1.#QNAN000e+000	8.08104136e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.202587e+000	The model is accepted at a confidence level of: 1.516982 percent
1.26917744e+002	free	1.#QNAN000e+000	9.82826898e+000	free	1.#QNAN000e+000	3.24495567e+003	free	1.#QNAN000e+000	8.08201225e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.691666e-001	The model is accepted at a confidence level of: 62.549611 percent
1.27039409e+002	free	1.#QNAN000e+000	1.01875157e+001	free	1.#QNAN000e+000	3.24871924e+003	free	1.#QNAN000e+000	8.03534047e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.126829e+000	The model is accepted at a confidence level of: 8.121244 percent
1.26968021e+002	free	1.#QNAN000e+000	9.86844227e+000	free	1.#QNAN000e+000	3.25464969e+003	free	1.#QNAN000e+000	8.08535842e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.106795e+000	The model is accepted at a confidence level of: 11.741306 percent
1.27043150e+002	free	1.#QNAN000e+000	1.04200285e+001	free	1.#QNAN000e+000	3.17326924e+003	free	1.#QNAN000e+000	8.01655817e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.097038e+000	The model is accepted at a confidence level of: 13.888284 percent
1.26993547e+002	free	1.#QNAN000e+000	1.00260901e+001	free	1.#QNAN000e+000	3.26548365e+003	free	1.#QNAN000e+000	8.07569057e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.038549e+000	The model is accepted at a confidence level of: 32.387903 percent
1.26990901e+002	free	1.#QNAN000e+000	9.92077647e+000	free	1.#QNAN000e+000	3.24284294e+003	free	1.#QNAN000e+000	8.07000892e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.095659e+000	The model is accepted at a confidence level of: 14.212972 percent
1.26978755e+002	free	1.#QNAN000e+000	9.90014062e+000	free	1.#QNAN000e+000	3.24582583e+003	free	1.#QNAN000e+000	8.08523138e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.051064e+000	The model is accepted at a confidence level of: 27.649325 percent
1.27023909e+002	free	1.#QNAN000e+000	9.93537898e+000	free	1.#QNAN000e+000	3.20229014e+003	free	1.#QNAN000e+000	8.10128003e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 7.438578e-001	The model is accepted at a confidence level of: 99.914101 percent
1.27016187e+002	free	1.#QNAN000e+000	1.00077535e+001	free	1.#QNAN000e+000	3.22449713e+003	free	1.#QNAN000e+000	8.03833355e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.743192e-001	The model is accepted at a confidence level of: 60.295592 percent
1.27012451e+002	free	1.#QNAN000e+000	9.92967249e+000	free	1.#QNAN000e+000	3.27077050e+003	free	1.#QNAN000e+000	8.08782413e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.335463e-001	The model is accepted at a confidence level of: 76.830218 percent
1.26973929e+002	free	1.#QNAN000e+000	9.95249867e+000	free	1.#QNAN000e+000	3.25634339e+003	free	1.#QNAN000e+000	8.07842904e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.672230e-001	The model is accepted at a confidence level of: 63.391356 percent
1.26901596e+002	free	1.#QNAN000e+000	1.00018868e+001	free	1.#QNAN000e+000	3.24032565e+003	free	1.#QNAN000e+000	8.07551122e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.248687e-001	The model is accepted at a confidence level of: 98.048247 percent
1.27003884e+002	free	1.#QNAN000e+000	1.00194131e+001	free	1.#QNAN000e+000	3.17356483e+003	free	1.#QNAN000e+000	8.08124432e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.009603e+000	The model is accepted at a confidence level of: 44.546559 percent
1.26991445e+002	free	1.#QNAN000e+000	9.90287720e+000	free	1.#QNAN000e+000	3.26887988e+003	free	1.#QNAN000e+000	8.07159642e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.072683e+000	The model is accepted at a confidence level of: 20.428239 percent
1.27010970e+002	free	1.#QNAN000e+000	9.99275805e+000	free	1.#QNAN000e+000	3.23691834e+003	free	1.#QNAN000e+000	8.06075740e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.089154e+000	The model is accepted at a confidence level of: 15.818313 percent
1.26973504e+002	free	1.#QNAN000e+000	1.00056819e+001	free	1.#QNAN000e+000	3.21507348e+003	free	1.#QNAN000e+000	8.07350546e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.076636e+000	The model is accepted at a confidence level of: 19.250204 percent
1.27043638e+002	free	1.#QNAN000e+000	1.00009969e+001	free	1.#QNAN000e+000	3.21532419e+003	free	1.#QNAN000e+000	8.09337415e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.329054e-001	The model is accepted at a confidence level of: 77.059244 percent
1.27069033e+002	free	1.#QNAN000e+000	1.01018324e+001	free	1.#QNAN000e+000	3.23981389e+003	free	1.#QNAN000e+000	8.03194083e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.099901e+000	The model is accepted at a confidence level of: 13.230979 percent
1.27025500e+002	free	1.#QNAN000e+000	1.00821662e+001	free	1.#QNAN000e+000	3.25569284e+003	free	1.#QNAN000e+000	8.07361637e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.667857e-001	The model is accepted at a confidence level of: 63.580020 percent
1.27010564e+002	free	1.#QNAN000e+000	9.82836515e+000	free	1.#QNAN000e+000	3.25298065e+003	free	1.#QNAN000e+000	8.06410836e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.095520e+000	The model is accepted at a confidence level of: 14.246029 percent
1.26967100e+002	free	1.#QNAN000e+000	1.01952047e+001	free	1.#QNAN000e+000	3.19035455e+003	free	1.#QNAN000e+000	8.01404189e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.059708e+000	The model is accepted at a confidence level of: 24.607882 percent
1.26974615e+002	free	1.#QNAN000e+000	9.87583362e+000	free	1.#QNAN000e+000	3.26454004e+003	free	1.#QNAN000e+000	8.07779606e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.062181e+000	The model is accepted at a confidence level of: 23.774670 percent
1.26980579e+002	free	1.#QNAN000e+000	1.00365707e+001	free	1.#QNAN000e+000	3.24291227e+003	free	1.#QNAN000e+000	8.03959257e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.617257e-001	The model is accepted at a confidence level of: 94.520038 percent
1.26933254e+002	free	1.#QNAN000e+000	1.00477404e+001	free	1.#QNAN000e+000	3.21574045e+003	free	1.#QNAN000e+000	8.03639282e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.057574e+000	The model is accepted at a confidence level of: 25.340175 percent
1.26988202e+002	free	1.#QNAN000e+000	9.98601638e+000	free	1.#QNAN000e+000	3.22070998e+003	free	1.#QNAN000e+000	8.07046492e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.039284e+000	The model is accepted at a confidence level of: 32.099308 percent
1.26923650e+002	free	1.#QNAN000e+000	9.87115595e+000	free	1.#QNAN000e+000	3.25597584e+003	free	1.#QNAN000e+000	8.03972375e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.009624e+000	The model is accepted at a confidence level of: 44.537188 percent
1.27049141e+002	free	1.#QNAN000e+000	9.91911177e+000	free	1.#QNAN000e+000	3.23769693e+003	free	1.#QNAN000e+000	8.08185503e+002	free	1.#QNAN000e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.120402e-001	The model is accepted at a confidence level of: 83.841225 percent
