EELSMODEL report file
Wed 6. Feb 10:40:48 2008
FILENAME of HL spectrum:C:/EELSMODELoriginal/Examples/fittertest/uncorrelated_1e3.dm3
NAME of HL spectrum:C:/EELSMODELoriginal/Examples/fittertest/uncorrelated_1e3.dm3 [199]
Detector used:ideal detector
Detector gain:1.00000000e+000
Detector correlation factor:1.00000000e+000

List of components and their parameters
FITTER settings were

FITTERTYPE:Levenberg Marquardt
FRACTION:1.00000000e-003
MAXSTEP:1.00000000e+099
MINSTEP:1.00000000e-099
TOLERANCE:1.00000000e-010
USEGRADIENTS:1
Lorentz: Emax	free/locked	sigma 	Lorentz: FWHM	free/locked	sigma 	Lorentz: Height	free/locked	sigma 	Line: A	free/locked	sigma 	Line: B	free/locked	sigma 	goodness_of_fit	LRtestconfidence	
1.27014384e+002	free	3.96171440e-002	9.98891772e+000	free	1.07425910e-001	3.26695888e+003	free	2.99848009e+001	8.08794126e+002	free	2.09682520e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.077423e+000	The model is accepted at a confidence level of: 19.021225 percent
1.26937257e+002	free	3.99849245e-002	9.96395586e+000	free	1.08461076e-001	3.20995113e+003	free	2.97956264e+001	8.02602346e+002	free	2.08730222e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.472108e-001	The model is accepted at a confidence level of: 71.684127 percent
1.26993433e+002	free	3.92673804e-002	9.88792280e+000	free	1.06351931e-001	3.28114933e+003	free	3.01669241e+001	8.04578107e+002	free	2.08835030e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.036302e+000	The model is accepted at a confidence level of: 33.277128 percent
1.26985076e+002	free	3.92498186e-002	9.90595121e+000	free	1.06346889e-001	3.29601062e+003	free	3.02274835e+001	8.12539434e+002	free	2.09897648e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.994907e-001	The model is accepted at a confidence level of: 49.043222 percent
1.26992754e+002	free	3.92675452e-002	9.91072277e+000	free	1.06376492e-001	3.29024368e+003	free	3.01792340e+001	8.07938177e+002	free	2.09343187e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.038298e+000	The model is accepted at a confidence level of: 32.486617 percent
1.27004981e+002	free	3.95552122e-002	9.88749102e+000	free	1.07213694e-001	3.24963522e+003	free	3.00768388e+001	8.08677870e+002	free	2.09276251e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.953591e-001	The model is accepted at a confidence level of: 50.896040 percent
1.27001473e+002	free	4.03024206e-002	1.00759237e+001	free	1.09453549e-001	3.20444793e+003	free	2.96362908e+001	8.08104137e+002	free	2.09789731e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.202587e+000	The model is accepted at a confidence level of: 1.516982 percent
1.26917744e+002	free	3.94707272e-002	9.82826898e+000	free	1.06946819e-001	3.24495566e+003	free	3.01484429e+001	8.08201225e+002	free	2.08999825e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.691666e-001	The model is accepted at a confidence level of: 62.549611 percent
1.27039409e+002	free	4.01148834e-002	1.01875155e+001	free	1.08916089e-001	3.24871928e+003	free	2.96057773e+001	8.03534049e+002	free	2.09710560e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.126829e+000	The model is accepted at a confidence level of: 8.121244 percent
1.26968021e+002	free	3.94750906e-002	9.86844227e+000	free	1.06973214e-001	3.25464968e+003	free	3.01225722e+001	8.08535843e+002	free	2.09200648e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.106795e+000	The model is accepted at a confidence level of: 11.741306 percent
1.27043150e+002	free	4.11981807e-002	1.04200285e+001	free	1.12156765e-001	3.17326925e+003	free	2.90088470e+001	8.01655817e+002	free	2.10159941e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.097038e+000	The model is accepted at a confidence level of: 13.888284 percent
1.26993547e+002	free	3.96925825e-002	1.00260901e+001	free	1.07651449e-001	3.26548365e+003	free	2.99186841e+001	8.07569057e+002	free	2.09662257e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.038549e+000	The model is accepted at a confidence level of: 32.387903 percent
1.26990901e+002	free	3.96633210e-002	9.92077647e+000	free	1.07530904e-001	3.24284293e+003	free	2.99951851e+001	8.07000893e+002	free	2.09176907e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.095659e+000	The model is accepted at a confidence level of: 14.212972 percent
1.26978755e+002	free	3.96103524e-002	9.90014060e+000	free	1.07377791e-001	3.24582582e+003	free	3.00437114e+001	8.08523139e+002	free	2.09295160e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.051064e+000	The model is accepted at a confidence level of: 27.649325 percent
1.27023909e+002	free	4.00556788e-002	9.93537899e+000	free	1.08698481e-001	3.20229014e+003	free	2.98462134e+001	8.10128002e+002	free	2.09534976e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 7.438578e-001	The model is accepted at a confidence level of: 99.914101 percent
1.27016187e+002	free	3.99618284e-002	1.00077535e+001	free	1.08413518e-001	3.22449713e+003	free	2.97868415e+001	8.03833355e+002	free	2.09063228e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.743192e-001	The model is accepted at a confidence level of: 60.295592 percent
1.27012451e+002	free	3.94685480e-002	9.92967249e+000	free	1.06973681e-001	3.27077050e+003	free	3.00869602e+001	8.08782413e+002	free	2.09477643e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.335463e-001	The model is accepted at a confidence level of: 76.830218 percent
1.26973929e+002	free	3.96232527e-002	9.95249867e+000	free	1.07427771e-001	3.25634339e+003	free	2.99982559e+001	8.07842904e+002	free	2.09417251e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.672230e-001	The model is accepted at a confidence level of: 63.391356 percent
1.26901596e+002	free	3.98504991e-002	1.00018868e+001	free	1.08105611e-001	3.24032566e+003	free	2.98675415e+001	8.07551122e+002	free	2.09526986e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.248687e-001	The model is accepted at a confidence level of: 98.048247 percent
1.27003884e+002	free	4.04518735e-002	1.00194131e+001	free	1.09873110e-001	3.17356483e+003	free	2.96118650e+001	8.08124432e+002	free	2.09533677e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.009603e+000	The model is accepted at a confidence level of: 44.546559 percent
1.26991445e+002	free	3.94170884e-002	9.90287719e+000	free	1.06806950e-001	3.26887988e+003	free	3.01134807e+001	8.07159642e+002	free	2.09180950e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.072683e+000	The model is accepted at a confidence level of: 20.428239 percent
1.27010970e+002	free	3.98479925e-002	9.99275807e+000	free	1.08087796e-001	3.23691835e+003	free	2.98625477e+001	8.06075739e+002	free	2.09307876e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.089154e+000	The model is accepted at a confidence level of: 15.818313 percent
1.26973504e+002	free	4.00661125e-002	1.00056818e+001	free	1.08736251e-001	3.21507350e+003	free	2.97732868e+001	8.07350546e+002	free	2.09468631e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.076636e+000	The model is accepted at a confidence level of: 19.250204 percent
1.27043638e+002	free	4.00715116e-002	1.00009969e+001	free	1.08760965e-001	3.21532418e+003	free	2.97902219e+001	8.09337415e+002	free	2.09695266e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.329054e-001	The model is accepted at a confidence level of: 77.059244 percent
1.27069033e+002	free	4.00164751e-002	1.01018324e+001	free	1.08599275e-001	3.23981390e+003	free	2.96983315e+001	8.03194082e+002	free	2.09347308e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.099901e+000	The model is accepted at a confidence level of: 13.230979 percent
1.27025500e+002	free	3.98818352e-002	1.00821662e+001	free	1.08221141e-001	3.25569284e+003	free	2.98009881e+001	8.07361637e+002	free	2.09817971e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.667857e-001	The model is accepted at a confidence level of: 63.580020 percent
1.27010564e+002	free	3.93907578e-002	9.82836516e+000	free	1.06704097e-001	3.25298063e+003	free	3.01680738e+001	8.06410836e+002	free	2.08796427e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.095520e+000	The model is accepted at a confidence level of: 14.246029 percent
1.26967100e+002	free	4.06024328e-002	1.01952047e+001	free	1.10334546e-001	3.19035455e+003	free	2.93838241e+001	8.01404188e+002	free	2.09364121e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.059708e+000	The model is accepted at a confidence level of: 24.607882 percent
1.26974615e+002	free	3.94034021e-002	9.87583358e+000	free	1.06762121e-001	3.26454003e+003	free	3.01422889e+001	8.07779607e+002	free	2.09152751e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.062181e+000	The model is accepted at a confidence level of: 23.774670 percent
1.26980579e+002	free	3.98679207e-002	1.00365707e+001	free	1.08148494e-001	3.24291227e+003	free	2.98086105e+001	8.03959257e+002	free	2.09215347e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.617257e-001	The model is accepted at a confidence level of: 94.520038 percent
1.26933254e+002	free	4.01130254e-002	1.00477404e+001	free	1.08867092e-001	3.21574045e+003	free	2.96964463e+001	8.03639282e+002	free	2.09164526e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.057574e+000	The model is accepted at a confidence level of: 25.340175 percent
1.26988202e+002	free	3.99771163e-002	9.98601638e+000	free	1.08468320e-001	3.22070997e+003	free	2.98207042e+001	8.07046492e+002	free	2.09372366e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.039284e+000	The model is accepted at a confidence level of: 32.099308 percent
1.26923650e+002	free	3.94318049e-002	9.87115595e+000	free	1.06824000e-001	3.25597584e+003	free	3.01020571e+001	8.03972375e+002	free	2.08655271e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.009624e+000	The model is accepted at a confidence level of: 44.537188 percent
1.27049141e+002	free	3.97121804e-002	9.91911177e+000	free	1.07679329e-001	3.23769693e+003	free	2.99852209e+001	8.08185503e+002	free	2.09306155e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.120402e-001	The model is accepted at a confidence level of: 83.841225 percent
